LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,SalePrice,NEW_1st*GrLiv,NEW_Garage*GrLiv,TotalQual,NEW_TotalFlrSF,NEW_TotalBsmtFin,NEW_PorchArea,NEW_TotalHouseArea,NEW_TotalSqFeet,NEW_LotRatio,NEW_RatioArea,NEW_GarageLotRatio,NEW_MasVnrRatio,NEW_DifArea,NEW_OverallGrade,NEW_Restoration,NEW_HouseAge,NEW_RestorationAge,NEW_GarageAge,NEW_GarageRestorationAge,NEW_GarageSold,NEW_TotalBaths,MoSoldsin,MoSoldcos,MSZoning_RL,MSZoning_RM,MSZoning_Rare,Street_Rare,Alley_None,Alley_Pave,LotShape_IR2,LotShape_Rare,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_Rare,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotConfig_Rare,LandSlope_Mod,LandSlope_Rare,Condition1_Feedr,Condition1_Norm,Condition1_PosN,Condition1_RRAn,Condition1_Rare,Condition2_Rare,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Rare,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Rare,RoofMatl_Rare,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Rare,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_WdSdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Rare,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_WdSdng,Exterior2nd_WdShng,MasVnrType_None,MasVnrType_Rare,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Rare,Foundation_Slab,Heating_Rare,CentralAir_Y,Electrical_FuseF,Electrical_Rare,Electrical_SBrkr,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_None,GarageType_Rare,PavedDrive_P,PavedDrive_Y,MiscFeature_Rare,MiscFeature_Shed,SaleType_New,SaleType_Rare,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_Rare,NEW_Has2ndFloor_1,NEW_HasGarage_1,NEW_HasBsmt_1,NEW_HasFireplace_1,NEW_HasPorch_1,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Rare,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber
-0.2575158607308731,-0.2571236726504467,0.5,0.0,0.631578947368421,0.2564102564102564,1.0270018809900414,1.0,0.0,0.0,0.0,0.0,0.4,0.09854256757644769,0.0,0.0,-0.8742335089495499,-0.29124782883251044,0.0,-0.5093938287641202,1.0294141274668127,0.0,0.38141810970208395,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8735839051042357,0.0,-1.0,-0.25,0.5813953488372093,0.0,0.0,0.22549610091485262,0.0,0.0,0.0,0.1595810108415762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208500.0,-0.07168557123453312,0.39357966735713606,0.2107537966021131,0.38884088818841633,0.06487086548188961,-0.5768276010565787,0.11692560670443136,0.11199544767377573,0.491581685651561,0.282830684799273,0.49838682000137857,1.2937598225612934,-0.15384615384615385,0.0,0.0,-0.631578947368421,-0.2564102564102564,0.0,0.0,-0.5952380952380952,1.5,0.8660254037844388,1.1547005383792517,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.4646712250534712,0.035343279598089715,0.0,3.0,0.06315789473684211,-0.4358974358974359,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.14787204113212493,0.0,0.0,-0.3833150516612029,0.49166154679148666,0.0,0.3346336487219403,0.0,0.0,-0.30943515480815625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.046511627906976744,0.0,0.0,-0.07242350665358496,0.0,0.0,1.0999872704931914,-0.8149706621884397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181500.0,0.03688057187673192,-0.13560046444444104,0.7083506232574482,-0.2985180295557433,0.11350606449299729,0.35317650046672944,0.07593581010722263,0.07095523964224454,-0.3357695961697335,-0.031199997578990345,-0.022317890935749877,0.0,-0.07311769502582223,1.3,0.0,-0.08421052631578947,0.41025641025641024,0.0,0.0,0.023809523809523808,0.5,0.5,-0.42264973081037366,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.10076115021785957,0.39820796707893447,0.5,0.0,0.5894736842105263,0.23076923076923078,0.9981369266589049,1.0,0.0,0.0,0.0,1.0,0.4,0.04205002642851915,0.0,0.0,-0.05651218738075668,-0.14584879905500284,0.0,-0.3526441714564414,1.0315393314119887,0.0,0.4783018746739493,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5348837209302325,0.0,0.0,0.4023713123151363,0.0,0.0,0.0,0.09014687022079956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223500.0,0.07683453913776962,0.5564524978231771,0.6119666521949678,0.48723993390427894,0.0091734135666241,-0.7961588417809744,0.24887122396653513,0.24410333868132175,0.03841041069980117,-0.23083350195673702,0.16608993757234405,1.01400819071781,0.5786898613753737,0.0,0.05555555555555555,-0.5894736842105263,-0.23076923076923078,0.0,0.08333333333333333,-0.5476190476190477,1.5,-1.0000000000000007,0.5773502691896258,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5353287749465289,0.023383658074600706,0.5,0.0,-1.2210526315789474,-0.5897435897435898,0.0,0.0,0.0,-1.0,1.0,0.0,0.2,-0.08045746216271223,0.0,0.0,0.11202466345181601,-0.5417311042627765,-0.5,-0.2578519082584808,1.010851373009009,0.0,0.3905407184692691,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.46416306545102526,0.0,0.0,0.75,0.46511627906976744,-1.0,1.0,0.4950151571322921,0.0,0.0,0.0,0.05599701090072396,2.89902552041125,0.0,0.0,0.0,0.0,0.0,0.0,140000.0,0.08220611393030033,0.5730436226497742,0.2107537966021131,0.3980848875649626,-0.1116098759866419,0.37057544624757555,0.025235907382685493,0.02019298347786313,0.2761233178044655,-0.06502985681622041,0.5713501479652272,0.0,0.02419135634683338,0.0,3.0555555555555554,1.1789473684210525,0.5384615384615384,83.0,2.3333333333333335,-0.5238095238095238,0.0,0.8660254037844388,1.1547005383792517,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.634651133151373,0.9393133227018482,1.0,0.0,0.5684210526315789,0.1794871794871795,1.114087076011099,1.0,0.0,0.0,0.0,2.0,0.4,0.08719608360138448,0.0,0.0,0.03707788875406467,0.29540845582092845,0.0,0.12305998965226665,1.0613201886220311,0.0,0.9341342921735467,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.2398233261424936,0.0,0.0,0.5,0.5116279069767442,0.0,1.0,0.9446721014091695,0.0,0.0,1.023306873903836,0.21861867978178914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.6128947725658244,1.1377385476580266,0.8032630257003356,0.9569636584762763,0.053684074575218094,0.30832251039807695,0.7739559224364968,0.7698338142711545,-0.019271970773131773,-0.28905050572571556,0.3069422415167502,1.7733150851952262,1.1579233487360696,0.5,0.0,-0.5684210526315789,-0.1794871794871795,0.0,0.0,-0.5238095238095238,1.5,-3.6739403974420604e-16,1.7320508075688772,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.6758960517146377,0.9160189786062265,-0.5,0.0,0.42105263157894735,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1040157791509814,0.0,0.0,-1.5256589372374687,-0.4377796580729571,0.0,-0.667364717932051,0.9667837863946244,0.0,-0.1336702308870091,1.0,0.0,-1.0,1.0,-2.0,0.0,0.0,-0.5358369345489747,0.0,-1.0,-0.25,0.3488372093023256,-1.0,0.0,0.0,0.0,0.0,0.749278631054174,0.027006520047917593,0.0,0.0,0.0,0.0,0.0,3.0,0.0,143000.0,-0.46402540261759606,-0.004292096061972775,0.0,-0.12599618645991523,0.0702670457970292,-0.49596900287237033,-0.31315900283932196,-0.3186181028222874,-0.955541965713079,-1.262820288170544,-0.4500108844850144,0.0,1.4074476759989127,-1.0,0.1111111111111111,-0.4,-0.02564102564102564,0.0,0.16666666666666666,-0.3333333333333333,0.5,-0.866025403784439,1.1547005383792517,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.23998375572580052,0.1479543467488157,1.0,0.0,0.6526315789473685,0.3076923076923077,1.0190809888988,1.0,0.0,1.0,0.0,2.0,0.4,0.19879784495150948,0.0,0.0,-0.2986404353502574,1.0760304814852506,0.0,0.9749180135767004,0.0,0.0,0.36040892169968847,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.46416306545102526,0.0,0.0,0.75,0.6046511627906976,0.0,0.0,0.47902769058089884,0.0,0.0,1.0728138871055208,0.1470090625912009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307000.0,0.7742764155174218,0.5477641333767834,0.9888481984324615,0.3675689391945407,0.16371512664244217,0.3800217319176111,0.8012972020428505,0.7972087196389315,0.14760114213778142,0.48893130281594643,0.44360080606469393,0.9320741955572454,-0.0989399293286219,0.5,0.05555555555555555,-0.6736842105263158,-0.3333333333333333,0.0,0.08333333333333333,-0.6428571428571429,1.0,-0.8660254037844389,0.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.4646712250534712,0.21459760311496467,0.5,1.0,0.0,-0.5128205128205128,1.0575441549922535,0.0,0.0,0.0,0.0,1.0,0.2,0.12823135371001967,3.0,1.743889922432011,-0.5939863215754881,0.22733207595550034,0.0,0.049669202719354405,1.0508414208087784,0.0,0.8244809043501601,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46416306545102526,0.0,1.0,0.5,-0.11627906976744186,0.0,0.0,0.014122791070996659,0.0,0.0,1.0585672756041724,0.3802454745516946,2.8318871601417426,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.5085484788607234,0.47809727603358,0.7083506232574482,0.8429420966005942,0.0996005467759088,0.8237755173529604,0.6630334727373489,0.6587749462373941,0.48230301281693183,0.31246793825860614,-0.06221205553220881,1.2715189768567263,0.09187279151943463,0.7,0.0,0.021052631578947368,0.5384615384615384,0.0,0.0,0.14285714285714285,1.5,-0.5000000000000008,1.5773502691896255,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.098248574167804,-0.9988890043161427,0.5,0.0,-0.8842105263157894,-1.1025641025641026,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.8957776095187996,0.0,0.0,0.5496062033308282,-0.07689658349265248,-0.5,-0.12404553508210418,1.0100435252134938,0.0,0.46331377735545093,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.8735839051042357,-1.0,1.0,0.5,-1.0930232558139534,-1.0,0.0,-0.043083991129247406,-1.0,0.0,0.8909795642588335,-0.8149706621884397,2.7912344838526697,0.0,0.0,0.0,0.0,0.0,0.0,129900.0,0.20218337048548876,0.2597924818243506,-0.7995681420228042,0.47198474031420556,-0.9154550169584603,0.34725950140231576,0.2671613770877737,0.2624159860067126,1.0550551642679724,1.0252600883682415,0.8556157667835569,0.0,-0.8986137537374287,0.0,1.0555555555555556,0.8842105263157894,1.1025641025641026,0.0,1.5833333333333333,1.119047619047619,0.0,0.8660254037844389,7.691850745534253e-16,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-1.1667245186794841,-0.5555932933256172,-0.5,1.0,-0.7157894736842105,-1.1025641025641026,0.0,0.0,0.0,-1.0,0.0,0.0,0.4,0.1268149939872839,0.0,0.0,-0.92718881690412,0.004074291617526311,0.0,-0.01007132756482623,0.0,0.0,-0.6800396346933563,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.5358369345489747,0.0,1.0,0.5,-0.9069767441860465,0.0,-1.0,-1.4460938742908194,1.0,0.0,0.0,-0.3563542179096143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118000.0,-0.37488761011755994,-1.2040579388936143,0.2107537966021131,-0.6571141555443473,0.09274537915303066,-2.1467560127543637,-0.4189571735110533,-0.42454638971744546,-0.13784021064170376,0.09751043928553854,-0.6461227472084098,0.0,-0.38515901060070673,-0.5,0.6111111111111112,0.7157894736842105,1.1025641025641026,0.0,0.9166666666666666,0.9285714285714286,0.0,0.5,1.577350269189626,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
